Inspection_ID,DBA_Name,criticalCount,seriousCount,minorCount,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Risk_Risk 3 (Low),Facility_Type_Clean_Other,Facility_Type_Clean_Restaurant,APPLICATION_TYPE_C_EXPA,APPLICATION_TYPE_C_LOC,APPLICATION_TYPE_ISSUE,APPLICATION_TYPE_RENEW,predict
1151914,SUBWAY,0,0,5,0,0,0,5,0.8109589041095892,0,1.4493150684931506,0,0,0,0,0,0,0,0,0,0,0,0,0.0026666666666666666,19.126666666666665,11.773333333333332,0.7699999999999999,7.301221953931479,3.9171648864206676,38.442427515589955,0,1,0,0,0,1,0,0,1,0,0
1151916,BLUE CONDORS PLEASURE CLUB,0,2,3,0,0,0,0,2.0,1,11.66027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.013333333333335,11.8,0.65,21.45818478292968,7.378410261186283,9.302403070098755,0,0,1,0,0,1,0,0,0,1,1
1151917,MISS LEE GOOD FOOD,0,1,3,0,0,0,5,0.6575342465753424,0,11.906849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.4,7.1933333333333325,0.7166666666666667,71.93140079827687,7.7922608578298185,25.38988529669188,0,1,0,0,0,1,0,0,0,1,1
1151924,NICKY'S CARRYOUT,0,0,1,0,0,0,1,0.7232876712328767,0,11.915068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,42.32666666666667,12.806666666666667,0.8366666666666668,3.6773430410739056,20.746085152455308,8.463354722939673,0,1,0,0,0,1,0,0,0,1,0
1151925,SUBWAY,0,0,4,0,0,0,3,0.9506849315068492,0,8.013698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,43.90333333333333,13.266666666666666,0.7566666666666667,4.7988138674466905,15.88707205633636,5.244970520866155,0,1,0,0,0,1,0,0,0,1,0
1151930,BAKE FOR ME,0,0,3,0,0,0,5,0.9424657534246575,0,5.117808219178082,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.67,13.533333333333333,0.7266666666666666,6.326595589293933,11.42378791426666,7.489029904560124,0,1,0,0,1,0,0,0,0,1,0
1151933,NEW DALEY'S RESTAURANT,0,0,4,0,0,0,4,0.7753424657534247,0,11.43013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.48333333333333,12.686666666666667,0.7200000000000001,55.09465277047573,15.55793402643944,23.860424572218676,0,1,0,0,0,1,0,0,0,1,0
1151936,JEWEL FOOD STORE #3302,0,0,3,0,0,0,4,0.9150684931506852,0,11.693150684931505,0,0,0,0,0,1,0,0,0,0,0,0,0.0008666666666666666,32.153333333333336,10.063333333333333,0.7733333333333334,5.298397223516496,12.99422738958316,9.448120425237759,0,1,0,0,1,0,0,0,0,1,1
1151937,SUBWAY,0,0,2,0,0,0,1,0.7123287671232876,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0008666666666666666,32.153333333333336,10.063333333333333,0.7733333333333334,14.45855877174257,20.582056940923852,7.853794661514207,0,1,0,0,0,1,0,0,0,1,0
1151938,"New Grand Chinese Kitchen, Inc.",0,0,5,0,0,0,0,2.0,1,4.043835616438357,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,23.90333333333333,10.586666666666668,0.6966666666666667,25.19592384463015,3.994111709350856,1.0254037719086866,0,1,0,0,0,1,0,0,0,1,0
1151939,ROBUST COFFEE LOUNGE LLC,0,0,4,0,0,0,4,0.9890410958904109,0,3.5397260273972604,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,15.116666666666665,12.426666666666668,0.6333333333333333,26.517864242262625,9.250536438130476,6.228195252246767,0,1,0,0,0,1,0,0,0,1,0
1151941,"GET IT 'N GO, LLC",0,0,3,0,0,0,7,0.978082191780822,0,2.515068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,15.116666666666665,12.426666666666668,0.6333333333333333,68.16805746573758,18.38148109172465,11.486379490547113,0,1,0,0,0,1,0,0,0,1,0
1151942,NEW CHINA WOK,0,0,4,0,0,0,2,2.0,0,8.904109589041097,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,15.116666666666665,12.426666666666668,0.6333333333333333,17.56878232881242,26.097381593307805,8.978373094099766,0,1,0,0,0,1,0,0,0,1,0
1151947,"JAMAICA JERK SPICE, INC",0,0,2,1,0,1,4,0.8849315068493151,0,5.580821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0.0398,14.089999999999998,13.28,0.6200000000000001,51.024233331939705,17.046354294305058,29.37438668513293,0,1,0,0,0,1,0,0,0,1,0
1151951,JIMMY JOHN'S #717,0,1,1,0,0,0,1,0.7397260273972602,0,1.2191780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,28.16,6.02,0.7466666666666667,16.456999255907913,31.58224409303908,37.339597595954,0,1,0,0,0,1,0,0,1,0,0
1151953,THE STOP CONVENIENCE STORE,0,0,2,0,0,0,0,2.0,1,0.6520547945205479,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,25.626666666666665,6.1466666666666665,0.73,72.2914304959213,22.635073847672558,20.789902252373285,0,0,1,0,1,0,0,0,1,0,0
1151954,EDY'S,0,0,3,0,0,0,0,2.0,1,0.9890410958904109,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,25.626666666666665,6.1466666666666665,0.73,58.17243879413661,21.040740113318837,2.486554523565933,0,0,1,0,1,0,0,0,1,0,0
1151955,J J & ATOMIC SUB,0,0,4,0,0,0,4,0.5561643835616439,0,8.03013698630137,0,1,0,0,0,0,0,0,0,0,0,0,0.0022,25.626666666666665,6.1466666666666665,0.73,57.40767813946433,16.81948026756201,12.900711724629085,0,0,1,0,0,1,0,0,0,1,0
1151956,"LITTLE MUNCHKINS PRODUCE,INC",0,0,5,0,0,0,0,2.0,1,0.9917808219178084,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,23.616666666666664,5.776666666666666,0.6766666666666667,31.567295015237608,17.125985219652375,13.610551182535234,0,1,0,0,1,0,0,0,1,0,0
1151958,NOAH ARK FOOD,0,0,4,1,0,1,4,1.295890410958904,0,4.802739726027396,0,1,0,0,0,0,0,0,0,0,0,0,0.0013000000000000002,20.16,10.69,0.7200000000000001,117.8961490062792,10.911274100529356,34.00008029354597,0,0,1,0,1,0,0,0,0,1,0
1151961,RUDY'S LOUNGE,0,1,3,0,0,0,0,2.0,1,11.73972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0.0013000000000000002,20.16,10.69,0.7200000000000001,10.242913373674806,4.736872929696135,1.1470905819525403,0,0,0,1,1,0,0,0,0,1,1
1151962,TAQUERIA LA CIUDAD,0,0,5,0,0,0,0,2.0,1,1.0273972602739727,0,0,0,0,0,0,0,0,0,0,0,0,0.0013000000000000002,20.16,10.69,0.7200000000000001,36.77989233457664,27.762907445131958,37.194862932410395,0,1,0,0,0,1,0,0,1,0,0
1151963,Ray,0,0,5,1,0,1,4,1.0849315068493148,0,11.747945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,15.703333333333333,8.483333333333334,0.6966666666666667,12.845080673695607,37.253682448994425,0.1822832949293766,0,1,0,0,1,0,0,0,0,1,0
1151967,JAMAICA ISLAND JERK CHICKEN,0,0,5,0,0,0,1,0.7780821917808219,0,1.3315068493150686,0,0,0,0,0,0,0,0,0,0,0,1,0.0004,15.703333333333333,8.483333333333334,0.6966666666666667,7.242951674426367,7.618946402530661,1.7327558625803217,0,1,0,0,0,1,0,0,1,0,0
1151968,JOE'S GRILL,0,0,2,0,0,0,2,0.7013698630136986,0,1.5287671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,16.19,7.72,0.6766666666666667,22.048739856332016,12.986304754429927,7.117724527920839,0,1,0,0,0,1,0,0,1,0,0
1151976,TAQUERIA ATOTONILCO #2,0,0,3,0,0,0,6,1.0438356164383562,0,13.019178082191779,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,39.193333333333335,8.713333333333333,0.71,23.123766440793823,29.932279641278143,49.38321448714548,0,1,0,0,0,1,0,0,0,1,0
1151977,BIRRIERIA Y TAQUERIA ARANDAS,0,0,4,0,0,0,4,0.8246575342465754,0,9.389041095890413,0,0,0,0,0,0,0,0,0,0,0,0,0.005666666666666667,46.2,8.246666666666666,0.7400000000000001,31.31162822179956,36.71081552386419,36.21217980510022,0,1,0,0,0,1,0,0,0,1,0
1151978,UNIVERSITY OF CHICAGO CAFETERIA,0,0,5,1,2,1,4,0.8246575342465754,0,11.534246575342467,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.53333333333333,15.81,0.5433333333333333,5.615592907299998,0.6445051012623512,0.3857483570517689,0,1,0,0,0,1,0,0,0,1,0
1151979,COBB HALL,0,0,3,1,0,2,5,0.7643835616438356,0,11.534246575342467,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.53333333333333,15.81,0.5433333333333333,7.168264154180733,1.131957334595176,0.08296073051785498,0,1,0,0,0,1,0,0,0,1,0
1151980,ARAMARK,0,0,2,0,1,0,1,0.8712328767123287,0,1.3013698630136987,1,0,0,1,0,0,0,0,0,0,1,0,0.0,33.53333333333333,15.81,0.5433333333333333,15.475534928169127,1.4600886168284657,3.756539064893185,0,1,0,0,0,1,0,0,1,0,0
1151983,MIDWAY GARDEN CAFE,0,0,1,0,0,0,4,1.0,0,10.591780821917807,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.12333333333333,12.920000000000002,0.5066666666666667,3.3940518230319663,0.9295895408821476,4.1998365419363015,0,1,0,0,0,1,0,0,0,1,0
1151984,UNIVERSITY OF CHICAGO BARTLETT COMMONS,0,0,4,1,0,1,4,0.8328767123287671,0,11.545205479452054,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.12333333333333,12.920000000000002,0.5066666666666667,17.56539321139996,8.660045203641323,0.017781818487512254,0,1,0,0,0,1,0,0,0,1,0
1151985,BIO CAFE,0,0,1,0,0,0,2,0.7753424657534247,0,11.545205479452054,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.12333333333333,12.920000000000002,0.5066666666666667,2.679009078716445,1.5087556613853763,0.14351156803422702,0,1,0,0,0,1,0,0,0,1,0
1151986,CIS CAFE,0,0,1,0,0,0,2,0.8547945205479452,0,7.446575342465754,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.12333333333333,12.920000000000002,0.5066666666666667,2.9332440005733256,1.3223293639529623,0.11619370087195822,0,1,0,0,0,1,0,0,0,1,0
1151987,GARFIELD GYROS,0,0,4,0,0,0,1,0.6986301369863014,0,12.041095890410961,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.12333333333333,12.920000000000002,0.5066666666666667,19.21744729916168,35.20816229444829,6.016248153167917,0,1,0,0,0,1,0,0,0,1,0
1151988,PHIL'S PIZZA,0,0,2,0,0,0,0,2.0,1,6.986301369863014,0,0,0,0,0,0,0,0,0,0,0,0,0.0002666666666666667,18.073333333333334,7.353333333333333,0.59,28.51414581424916,16.258635792512955,20.72925682502939,0,1,0,0,0,1,0,0,0,1,0
1151990,SUBWAY,0,0,2,0,0,0,4,1.0328767123287672,0,9.863013698630136,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,21.363333333333333,6.533333333333334,0.6233333333333334,0.6654536618142484,6.27099079543327,0.5740309521445356,0,1,0,0,0,1,0,0,0,1,0
1151991,NOODLES ETC,0,0,4,0,0,0,4,1.1506849315068493,0,11.561643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,21.363333333333333,6.533333333333334,0.6233333333333334,3.716567535262077,5.2631354834550885,0.9091779798247904,0,1,0,0,0,1,0,0,0,1,0
1151992,BAR LOUIE,0,0,5,1,0,2,6,0.7479452054794521,0,3.5945205479452054,1,0,0,1,0,0,0,0,0,0,0,0,0.0004333333333333333,21.363333333333333,6.533333333333334,0.6233333333333334,3.1147039635996787,0.10149962010380288,1.9745439047000732,0,1,0,0,0,1,0,0,0,1,0
1151994,SUPER STAR & GYROS # 2 INC.,0,0,2,0,0,0,1,0.8712328767123287,0,2.416438356164384,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,25.3,7.653333333333332,0.6366666666666667,3.2621500269090355,10.05279780386988,3.4363899671066056,0,1,0,0,0,1,0,0,0,1,0
1151995,"BEIJING 88, INC",0,0,3,0,0,0,3,0.8712328767123287,0,3.2301369863013702,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,25.3,7.653333333333332,0.6366666666666667,13.50480544489817,30.147392201710936,9.042192104318275,0,1,0,0,0,1,0,0,0,1,0
1151996,EL CHISME,0,0,6,0,0,0,3,2.0,0,10.958904109589039,0,0,0,0,0,0,0,0,0,0,0,0,0.0004333333333333333,25.3,7.653333333333332,0.6366666666666667,28.219330222772783,19.26522245578467,22.681032396212,0,1,0,0,0,1,0,0,0,1,0
1151998,7TH FLOOR SKY LOBBY,0,0,3,0,0,0,0,2.0,1,0.3753424657534247,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,41.68333333333333,10.77,0.71,0.8704123282987674,0.8284966820335768,0.7447585108480719,0,1,0,0,0,1,0,0,1,0,0
1151999,GSB CAFE,0,0,5,1,2,1,2,1.0684931506849316,0,9.375342465753425,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,41.68333333333333,10.77,0.71,11.399315909675307,3.322900625207367,0.7854092260284606,0,1,0,0,0,1,0,0,0,1,0
1152000,NELSON'S MINI-MART,0,0,2,0,0,0,2,0.2273972602739726,0,2.282191780821918,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,41.68333333333333,10.77,0.71,59.57274138425903,16.77730846532171,26.963544392279115,0,0,1,0,1,0,0,0,0,1,0
1152003,HYDE PARK CAFE INC,0,1,4,0,0,0,5,0.3643835616438356,0,1.1150684931506851,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,44.43666666666667,13.336666666666664,0.7033333333333335,2.176353999965908,4.755957959965794,1.684705602275998,0,1,0,0,0,1,0,0,1,0,1
1152004,SALONICA RESTAURANT,0,0,3,0,0,0,6,0.8,0,11.575342465753426,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,44.43666666666667,13.336666666666664,0.7033333333333335,0.8441126727704521,10.144583593294696,0.5549162709762748,0,1,0,0,0,1,0,0,0,1,0
1152005,"ZALESKI & HORVATH MARKETCAFE, LTD.",0,1,4,1,1,1,5,1.1452054794520548,0,3.564383561643836,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,44.43666666666667,13.336666666666664,0.7033333333333335,4.935545908470356,9.810281153194204,1.0020281320216748,0,1,0,0,0,1,0,0,0,1,1
1152007,DRINKS ON ME,0,0,1,0,0,0,0,2.0,1,0.8109589041095892,0,0,0,0,0,0,0,0,0,0,1,0,0.003366666666666667,44.70666666666667,14.036666666666667,0.6966666666666667,31.92135715655716,18.716680208253212,8.131980987317077,0,1,0,0,1,0,0,0,1,0,0
1152010,UNIVERSAL FRUIT MARKET,0,0,3,0,0,0,3,0.8904109589041096,0,12.076712328767126,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,44.70666666666667,14.036666666666667,0.6966666666666667,30.026944025525342,22.723695937850337,33.958664176661486,0,1,0,0,1,0,0,0,0,1,0
1152011,LA CECINA RESTAURANT,0,0,4,0,0,0,4,1.0438356164383562,0,12.076712328767126,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,44.70666666666667,14.036666666666667,0.6966666666666667,24.44745405325231,23.5151002373903,13.574381523803813,0,1,0,0,0,1,0,0,0,1,0
1152012,LA CANICA,0,0,2,0,0,0,5,0.7561643835616438,0,7.084931506849316,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,39.406666666666666,12.283333333333333,0.73,27.981873464653145,30.357796959702192,26.335207061409978,0,1,0,0,1,0,0,0,0,1,0
1152013,TACOS DON CUCO,0,0,4,0,0,0,3,0.8438356164383561,0,9.808219178082194,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,39.406666666666666,12.283333333333333,0.73,28.604417051376885,35.72555649197925,25.106517739159266,0,1,0,0,0,1,0,0,0,1,0
1152014,GRANADO'S SUPERMERCADO,0,0,3,0,0,0,2,0.8438356164383561,0,7.027397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,39.406666666666666,12.283333333333333,0.73,28.338196493851985,33.873319374436285,22.880736128389024,0,1,0,0,1,0,0,0,0,1,0
1152015,RESTAURANTE Y TAQUERIA GUERRERO,0,0,2,0,0,0,2,0.926027397260274,0,1.3150684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,39.406666666666666,12.283333333333333,0.73,25.23615864075912,25.656258054919586,15.655606311220126,0,1,0,0,0,1,0,0,1,0,0
1152016,LOS  ALTOS,0,0,4,1,2,2,6,0.8493150684931506,0,12.079452054794519,0,0,0,0,0,0,0,0,0,0,0,0,0.003366666666666667,39.406666666666666,12.283333333333333,0.73,28.425321630355786,35.43289216923611,23.89580936816136,0,1,0,0,0,1,0,0,0,1,0
1152017,SUBWAY,0,1,3,0,0,0,1,0.7945205479452054,0,3.0767123287671234,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.49333333333335,15.033333333333333,0.6299999999999999,21.885156797703363,10.857118411470488,0.9260839450923516,0,1,0,0,0,1,0,0,0,1,1
1152018,MAMA LUCY'S CATERING CORPORATION,0,0,2,1,0,2,5,1.0136986301369864,0,1.6684931506849314,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.49333333333335,15.033333333333333,0.6299999999999999,35.1964033077921,4.5445995140573086,10.079680147364504,0,1,0,0,1,0,0,0,1,0,0
1152019,R U HUNGRY?,0,0,2,0,0,0,2,0.9095890410958904,0,4.216438356164384,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.49333333333335,15.033333333333333,0.6299999999999999,27.560356896662316,34.90356344449315,18.267286416779104,0,1,0,0,0,1,0,0,0,1,0
1152022,"UNIVERSITY FOOD SYSTEMS, INC.",0,0,5,0,0,0,7,0.5315068493150685,0,6.4602739726027405,0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.95,12.136666666666667,0.6066666666666666,3.1420379379186714,2.043165762689449,2.7970098049978644,0,1,0,0,1,0,0,0,0,1,0
1152024,RANCHO GRANDE NUTRITION,0,0,1,1,1,0,1,0.2931506849315069,0,1.9178082191780816,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.73666666666667,13.526666666666666,0.5966666666666667,12.03509100538213,14.780899583349026,16.88447143983591,0,0,1,0,0,1,0,0,1,0,0
1152026,HELEN BOROWICZ,0,0,4,0,0,0,3,0.9424657534246575,0,12.095890410958905,0,0,0,0,0,0,0,0,0,0,0,0,0.002866666666666667,43.01666666666667,9.596666666666668,0.6733333333333333,25.832226775717288,29.070286103440143,12.818537348198006,0,1,0,0,0,1,0,0,0,1,0
1152028,NATHANS I-94 RIB AND GRILL,0,1,5,1,0,4,9,1.1123287671232878,0,2.068493150684932,0,0,0,0,0,0,0,0,0,0,0,0,0.002866666666666667,43.01666666666667,9.596666666666668,0.6733333333333333,2.7336616191918823,17.139867070875777,15.049551224648972,0,1,0,0,0,1,0,0,0,1,0
1152029,J & B GYROS # 4,0,1,6,0,0,1,2,1.4191780821917808,0,2.997260273972602,0,1,0,0,0,0,0,0,0,0,0,0,0.002866666666666667,43.01666666666667,9.596666666666668,0.6733333333333333,33.78529937440358,18.27645348177023,20.34835694344024,0,0,1,0,0,1,0,0,0,1,1
1152032,CHINA WOK,0,1,6,0,4,0,6,0.7753424657534247,0,4.115068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,44.93,8.183333333333334,0.7233333333333333,24.394040039925013,14.628916817861176,26.648414726012195,0,1,0,0,0,1,0,0,0,1,1
1152037,TEDDY'S GRILL,0,0,3,0,0,0,3,0.9890410958904109,0,6.550684931506848,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.77,8.323333333333334,0.6433333333333333,1.1468925213722043,10.541167898727648,2.87041786028942,0,1,0,0,0,1,0,0,0,1,0
1152038,PIZZA NOVA EXPRESS,0,0,5,0,0,0,5,0.8383561643835616,0,12.106849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.77,8.323333333333334,0.6433333333333333,5.052551081980666,20.762395999145106,21.624554657261868,0,1,0,0,0,1,0,0,0,1,0
1152041,LA BARCA,1,0,5,0,0,0,7,0.9534246575342464,0,11.865753424657536,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.65,7.52,0.5933333333333334,3.960723167240424,14.09443110170306,7.687398459512867,1,1,0,0,0,1,0,0,0,1,0
1152042,SUPERMERCADO EL CUBANO INC,0,0,3,0,0,0,4,0.9232876712328768,0,12.10958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.65,7.52,0.5933333333333334,20.38119953524852,34.095550297898875,17.539090825430552,0,1,0,0,1,0,0,0,0,1,0
1152043,EL PATIO RESTAURANT,0,0,5,0,0,0,2,0.8849315068493151,0,11.865753424657536,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.65,7.52,0.5933333333333334,4.872387507174361,22.278823909271413,23.613778175171298,0,1,0,0,0,1,0,0,0,1,0
1152044,CHINA LAMP RESTAURANT,0,0,4,0,2,0,4,0.8465753424657534,0,12.063013698630135,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.65,7.52,0.5933333333333334,4.840541141105242,23.557769875892802,23.915667314730673,0,1,0,0,0,1,0,0,0,1,0
1152046,PARKER HOUSE SAUSAGE CO,0,0,0,0,0,0,0,0.8602739726027397,0,12.115068493150686,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,33.78333333333333,7.2733333333333325,0.5133333333333333,3.5771179703810847,2.156222620832287,6.754005666307465,0,0,0,1,1,0,0,0,0,1,0
1152047,SNACK SHOP RESTAURANT,0,0,6,0,0,0,3,0.8082191780821918,0,2.364383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,33.78333333333333,7.2733333333333325,0.5133333333333333,12.290851378872715,11.630128387200095,5.04388079181716,0,1,0,0,0,1,0,0,0,1,0
1152049,CHINA CHEF RESTAURANT,0,0,4,0,0,0,3,0.8438356164383561,0,12.115068493150686,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,33.78333333333333,7.2733333333333325,0.5133333333333333,12.59130596514112,7.16638089523719,3.758788623967088,0,1,0,0,0,1,0,0,0,1,0
1152050,SHIMBO'S,0,0,4,0,0,0,4,0.7945205479452054,0,9.997260273972604,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,33.78333333333333,7.2733333333333325,0.5133333333333333,8.464281066125485,17.549991312438983,12.565871651677543,0,1,0,0,0,1,0,0,0,1,0
1152051,LA PLACITA,0,0,5,0,0,0,4,1.5808219178082192,0,12.117808219178084,0,0,0,0,0,0,0,0,0,0,0,0,0.0014999999999999998,40.31333333333333,13.176666666666668,0.57,19.203499420370367,17.834983515087696,52.76478453774432,0,1,0,0,1,0,0,0,0,1,0
1152053,INO'S TACOS,0,0,6,0,0,0,4,0.8465753424657534,0,12.117808219178084,0,0,0,0,0,0,0,0,0,0,0,0,0.0014999999999999998,40.31333333333333,13.176666666666668,0.57,21.565009504178942,17.28287720072189,46.08917602259571,0,1,0,0,0,1,0,0,0,1,0
1152061,UNIVERSITY OF CHGO LAB,0,0,3,1,0,2,3,0.9424657534246575,0,11.635616438356163,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,57.45333333333334,12.513333333333335,0.5099999999999999,1.9168808686883805,2.709975788670884,2.479225709904818,0,1,0,0,1,0,0,0,0,1,0
1152062,MORRY'S DELI,0,0,3,0,0,0,6,1.0520547945205478,0,12.635616438356163,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,57.45333333333334,12.513333333333335,0.5099999999999999,28.195722513415877,3.0092788828876254,11.324825519235402,0,1,0,0,0,1,0,0,0,1,0
1152064,JUANITA'S MEXICAN FOOD,0,0,3,0,0,0,2,1.1342465753424658,0,6.232876712328768,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,54.47666666666667,14.590000000000002,0.5433333333333333,44.85091858993193,22.49892088191681,27.622554166673552,0,1,0,0,0,1,0,0,0,1,0
1152066,INTERNATIONAL SUPERMARKET INC,2,0,5,0,0,0,5,0.9123287671232876,0,12.136986301369864,0,0,0,0,0,0,0,0,0,0,0,0,0.007166666666666666,47.01,13.476666666666668,0.7000000000000001,4.396401683214256,24.154305014405217,21.959701861822992,1,1,0,0,1,0,0,0,0,1,0
1152067,SEE THRU CHINESE KITCHEN,0,0,3,0,0,0,2,0.9205479452054794,0,12.136986301369864,0,0,0,0,0,0,0,0,0,0,0,0,0.007166666666666666,47.01,13.476666666666668,0.7000000000000001,8.603918096969936,13.755268137082233,15.508627249453184,0,1,0,0,0,1,0,0,0,1,0
1152068,KEVIN'S HAMBURGER HEAVEN,0,0,2,0,0,0,5,1.104109589041096,0,12.145205479452054,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,46.5,6.326666666666667,0.61,16.35844726156217,13.036887253622488,11.845235922159723,0,1,0,0,0,1,0,0,0,1,0
1152070,TNT PIZZA & BEEF,0,0,5,0,0,0,1,0.9287671232876712,0,9.197260273972603,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,46.5,6.326666666666667,0.61,5.493918012973792,20.45170096908648,9.774826456220712,0,1,0,0,0,1,0,0,0,1,0
1152071,CAFETERIA YESENIA,0,0,5,0,0,0,3,0.9013698630136986,0,1.6082191780821915,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,46.5,6.326666666666667,0.61,7.868086438570677,9.573385711668942,14.036068025465994,0,1,0,0,0,1,0,0,1,0,0
1152072,VISTA HERMOSA RESTAURANT,0,0,2,0,0,0,0,2.0,1,0.7780821917808219,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-05,46.5,6.326666666666667,0.61,7.996015926142497,9.96323668103616,14.187326352054304,0,1,0,0,0,1,0,0,1,0,0
1152073,PARKWAY HOAGYES,0,1,4,0,0,0,0,2.0,1,11.654794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,48.71333333333334,5.4433333333333325,0.6033333333333334,73.93351673670283,19.051659886717328,14.973772623626553,0,0,1,0,0,1,0,0,0,1,1
1152074,JNB SUB,0,0,5,0,0,0,0,2.0,1,2.649315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,48.71333333333334,5.4433333333333325,0.6033333333333334,58.334918679473326,13.042927770510257,13.143881928157047,0,0,1,0,0,1,0,0,0,1,0
1152077,EL SUR FOODS,0,0,2,0,0,0,0,2.0,1,2.441095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,52.11666666666667,4.996666666666667,0.6166666666666667,19.707989643872125,23.50412001723475,12.120847081096336,0,0,1,0,1,0,0,0,0,1,0
1152079,NAPPLES PIZZERIA,0,0,3,0,0,1,2,0.9095890410958904,0,12.153424657534249,0,0,0,0,0,0,0,0,0,0,0,0,0.0002333333333333333,52.11666666666667,4.996666666666667,0.6166666666666667,3.692444015274257,21.952628747009896,20.57531111616324,0,1,0,0,0,1,0,0,0,1,0
